feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,label
0.44846445,-0.31025776,-0.11460621,-0.910421,-0.18060516,-0.7938471,0.00429831,0.43917686,-0.17047031,-1.757907,-0.18851534,-0.4029131,-0.10094006,-0.6649978,-2.0300891,-0.78926194,-1.3290366,-0.44507656,1.201549,1.8539186,-0.83437514,-0.07797013,1.1407399,0.3927719,3.2818615,2.8528028,1.9772966,0.31981432,-0.940292,0.40120173,-1.111269,-2.1945014,-0.9379164,-1.1344206,0.40998265,-0.3375544,-1.4128631,-1.4734969,-0.5070769,-1.1328367,-2.259156,-2.4771936,0.4797266,0.6220464,0.76706576,0.45196125,1.9056463,-1.7513151,1.6149143,1.3356363,2.5742188,0.47584632,0.8993658,2.9546163,3.5249088,0.45721602,3.523113,2.383148,0.11114909,0.41338298,0.00044263943,-0.6914305,-0.45324916,-0.39109886,0.2848705,1.7146838,1.3869785,-2.088869,0.36527976,0.17923842,-0.46244046,-1.0530428,-0.31419766,0.21192858,0.5584208,-0.40469012,0.12029117,0.6368886,0.6484717,0.84135234,-0.13861932,-0.8804269,-1.1810968,0.28774878,-0.30911753,1.4931363,0.990587,-1.8843071,0.96372485,0.31165951,-1.1294775,-2.0479312,-0.5663493,0.54886675,-0.64735365,-0.3455302,-0.029855156,1.0585557,1.2789454,1.0548657,1.5575843,1.0368223,-0.4338624,-0.8636508,0.107726485,1.0703588,2.6061165,-0.58933944,-1.0633885,0.13318506,0.8901754,-1.6646278,-0.86993146,0.8819184,1.3282038,-0.10265904,0.48221543,0.3783611,1.0514675,1.1579788,08
-0.89372426,-0.9076817,0.42402768,-0.2047532,0.26860246,0.40205777,1.392347,1.2987858,0.26163903,-0.61407924,-0.64385456,-0.49943548,0.11909399,0.0057968055,-0.89667416,0.6941848,-0.844199,-0.08907047,0.6234721,0.76602817,-1.2836192,-1.1554492,0.90368295,-1.2614464,0.8960347,-0.60241884,0.91402286,0.83723754,-0.09960633,1.9071251,0.0061680917,0.018229071,-0.049259406,-1.205344,-0.15470378,-1.2000818,-0.3989941,-0.12498548,0.6564587,-1.2463453,-2.0443037,-0.35283697,0.63201165,1.3376111,1.1632816,-1.1285558,1.3238654,-0.06791178,0.73155594,0.416909,2.1560402,1.2216508,1.6289965,2.5719032,3.4947944,-1.4161941,0.53406745,0.7307297,-0.15475701,-1.116821,1.212807,-1.0086766,-0.6421118,-0.906565,-0.9257088,-0.8034455,-0.8596956,-0.49929842,-0.6515748,-0.047776703,0.43969187,-0.18344888,-0.21935734,-0.47596145,1.1124358,-0.409147,0.27449277,-0.3440904,-0.2290143,0.22285771,0.81458,-1.0097669,-1.0884532,-0.49227747,-1.242201,-0.82485723,-1.3017757,-0.14125113,-0.0013374818,-0.585065,0.47356984,-0.31694087,-0.4880237,-0.6028042,0.8536879,-0.16432796,0.7535921,-0.5303434,-0.39764285,0.013074112,1.5583299,0.5524215,-0.9981361,-2.301473,-0.36510977,-0.7407818,0.35292038,-0.95545155,-2.0171974,0.14248005,-0.06296419,-0.44349128,-0.2423014,0.35871503,1.7184675,-0.30998412,0.5931073,-0.2669008,-0.119993456,-0.050729517,08
-0.39105016,0.5516392,0.34981614,0.26340693,0.56211805,-0.80930966,0.9161296,0.07820937,0.7726261,-0.28927693,0.62855655,0.47054738,0.11525693,0.5090188,-0.069015145,0.31952757,-0.67864275,-1.1044954,-0.4319037,-0.46289405,-2.2953427,-1.5567435,2.55637,0.14961745,2.2288182,2.9680076,3.79392,1.6126812,0.27360916,0.51871026,1.3454747,-0.14800562,-1.6433555,-1.0123295,1.4177593,-1.4292084,1.4039135,-0.36787072,1.4416064,-0.2284907,-1.5317609,-1.4122794,-0.080797754,1.9874918,1.2360524,1.6144242,0.89627844,2.3179066,0.49281046,0.8975105,2.9967668,1.7517734,-0.06007463,2.9457235,2.1633196,-0.5178116,3.0598931,1.1431789,2.4990387,-0.72363645,1.6341637,-0.58585405,0.4644671,1.2827988,0.6885413,2.4788287,0.35979065,-1.3828487,-0.3427155,0.13171965,0.13372493,-1.4779266,-0.35173446,0.38942665,-0.49425143,-0.74164397,-0.25598347,-0.4362797,-0.5984604,-0.6485191,0.10165826,-0.6779214,-0.7195287,1.5805897,-0.29836208,-0.037118893,0.07592913,-0.94760966,0.026244909,1.2786071,-0.7885994,-1.6624823,-0.37634036,0.6116281,-1.0409567,-0.87742454,-0.87389797,-0.49016944,-0.7500437,-0.5478449,1.7534075,-0.6351794,0.86424917,0.7637475,0.112284794,1.2797666,1.6305705,-0.81039727,-0.6596479,0.3057282,1.7750617,-0.68489313,0.25987768,1.2416817,-0.25529674,-0.5684328,0.1594512,-0.45135033,-0.20667922,-0.0914504,08
0.39147884,0.53281397,0.43216777,-0.60891575,0.5381583,-0.48331928,-0.20455788,0.5008378,-0.7821769,0.1398927,-0.6005921,-0.67109346,0.52096164,-0.2870835,-1.3202764,0.17932895,-0.8460348,-1.3640039,-0.4263277,-0.70591974,1.2064359,2.012062,0.01278155,-0.25703365,2.0515184,0.23829697,0.26615137,-2.1851149,-2.69588,-0.24304174,-2.3495739,-2.055603,-2.275046,-0.09178952,-2.7717059,-0.83516914,-3.6094139,-3.6275356,0.63353366,0.84157336,-1.0131752,-1.1125675,0.7954983,1.2680559,1.499193,0.856091,2.3521345,-0.48454094,0.22693442,0.20864567,0.9771867,0.06419442,-0.7461134,-1.1720309,2.5142672,-0.7207779,0.29632983,1.26644,1.7647493,1.8994476,-0.22598305,-0.2781012,-0.49735183,1.6975224,0.9412483,1.1140946,0.9482047,-1.7150723,0.60915905,-0.86667114,-1.0372154,-0.74902713,-0.5514614,-0.41251814,0.114483304,-0.6361805,-0.30495918,-0.19058001,-0.3754191,-0.52511567,0.3809299,-0.84929895,-0.7803033,2.0327773,1.1859916,0.9862182,0.2176065,-1.4157422,0.47983342,-0.84778064,-0.30469674,-0.12562905,-0.43672925,-0.710979,0.35489517,-0.6066549,0.048405156,0.06960983,0.08207925,-0.78016406,0.19328804,-0.48998493,-0.051897697,0.32247734,-0.19399914,-0.76951844,1.0624171,-1.3827322,0.073743984,-1.7534113,-1.2883701,-0.13171716,-0.6554659,-1.1050322,0.39375022,-0.4928735,-0.24185145,-0.40959653,0.03875075,-0.17688175,08
-0.1633934,0.68009686,1.3384628,0.14377142,1.0208429,-0.23591697,0.22262332,0.21271864,-0.6638999,0.3275624,-0.045660067,0.011213747,0.74520427,0.080769114,-1.0835737,0.056277234,-0.97068524,-0.7619304,-0.04596468,-0.22263631,0.18673769,-0.9539958,0.1831644,0.08547742,0.12671824,0.027511427,1.0925066,-0.74234456,-0.0031117748,0.40402222,-1.2188696,-1.6889458,-0.7527304,-1.0421245,-0.44738877,-0.8305399,-0.22695224,0.45984998,0.42721063,-1.280774,-1.1891171,-1.2292345,0.9181735,-0.25701502,1.0484587,0.7696043,1.488399,1.2950048,-0.60308117,0.20435822,2.0862136,-0.044479378,-1.5430284,-0.7642849,2.524154,0.71290916,1.4048522,0.9529477,1.5106784,0.085384995,0.6740432,-0.7272537,-0.80640686,0.8201703,0.82953954,2.437527,1.173629,-1.0870241,2.106899,-1.3623712,-1.1377918,-0.48813638,-0.1433501,-0.88237786,-0.012901477,-0.84270483,-0.06571463,-0.4934684,-0.3624996,-0.46672666,0.5446346,-0.80597985,-1.2795619,1.2293446,0.37542826,1.2330347,0.3234796,-1.5213735,2.3229966,-1.0424191,-0.7323849,-0.84487134,-0.07424558,-0.59888726,0.34839436,-1.160382,-0.036418457,-0.38125774,-0.50501305,-0.54165846,1.3177714,-0.20807795,-0.23769832,0.00784583,0.26054993,0.8858964,0.53230596,0.22458668,-0.6974963,-0.6804088,-1.0998622,-1.1102078,0.2757601,-0.8069356,0.5736139,-0.48058587,0.11448243,-0.7023022,-0.60991865,-0.7785812,08
-0.54586494,0.34528857,1.5166929,0.42255738,1.336978,1.0756189,1.6142992,2.8482327,0.6469526,1.3070406,1.6657183,0.7912656,2.266059,-0.19110145,1.0789284,0.76846987,0.37081063,-0.26032323,0.71680236,-0.2748851,0.3656249,-0.22980736,0.53217196,0.09419402,0.55898833,0.77656406,0.39674187,0.09434958,-0.13268167,0.87127477,-0.59353304,-0.5621748,-0.7208978,-0.22521435,-0.6941477,0.055681903,-1.0268247,-1.3608375,0.16450901,-0.5302056,0.7325805,-0.14083946,-0.12481345,0.65380186,-0.2505183,-0.6790432,0.304025,-0.34196573,-0.18728781,-0.48997346,-0.07612442,-0.10420689,-0.31410795,0.2181336,0.58538157,0.14040466,0.20387778,-0.22546549,-0.59162086,-0.65354604,0.34307462,-1.1389186,-0.6542622,0.43590763,-0.13018642,-0.52624184,0.18811817,-0.86701274,2.6809056,-0.5185463,-0.9404124,1.0233585,-1.2141244,-0.29639974,-0.17307942,-0.26673797,0.018481748,-0.3136438,-0.45222417,-0.75151837,-0.36451676,-1.3636792,-1.0276681,0.4447797,-0.055287074,-0.4546344,-0.20528215,-0.024226272,1.6106362,-0.26991972,-0.5259784,0.7643384,-0.9320398,-0.70889276,-0.17949165,-0.12356692,-0.2020326,-0.055744953,-0.20831113,-0.78086764,-1.0117638,-0.6115537,-0.64900327,-0.61739135,-0.35375655,-1.3583115,-1.0670897,-0.60773927,0.9155762,-0.90871984,-0.70478606,1.6031008,-0.9973779,-0.738189,-0.14543867,-0.25359038,-0.3705004,-0.28097007,-0.34302488,-0.7348175,08
-2.160957,-1.268998,-1.155611,-1.0220368,-0.8930587,-0.5558755,-0.6660005,0.27413845,-1.4326364,-1.4682114,0.247122,-1.5794437,-0.986868,-0.44842488,-0.014074778,2.11918,2.627499,1.296192,1.9872857,0.8303095,-0.8657522,-1.0532162,0.35543075,-0.5828834,-0.42834336,0.11921007,1.2746733,-0.670914,0.8690477,0.05665492,0.18467715,1.1053579,0.4667615,0.23690416,0.40855315,-1.4206235,-0.51432955,-0.10019115,-0.6750577,1.120382,-1.9526669,0.013546458,1.2864571,-0.6635919,1.2219591,-0.44958133,0.39773735,-0.0070701493,-0.39016676,0.042201046,1.0399197,0.33838764,1.6080899,1.4399134,-0.11252339,-3.1353335,-1.8235418,-1.050269,0.6608213,1.9019625,2.4267652,-0.6384764,0.5181323,-0.5954638,1.2715591,2.3444157,0.8603865,-1.3178332,1.6380322,-0.38363624,-0.9495944,0.26526788,-0.90452665,-0.39558673,1.2090192,1.2377719,2.1840792,2.3810537,1.6330537,1.5609819,1.4657671,-0.27702856,-0.16728462,-0.6252607,0.51204544,2.2331085,-0.27088997,-1.2985234,2.1668856,-0.1700076,0.24535616,0.0968369,-1.3064897,-0.749258,1.4313511,1.1139228,1.8059314,2.1855655,1.6854068,1.5449201,3.180423,-0.45411074,0.42969874,-1.4921638,0.9741802,1.2129303,-0.0437395,-1.5396434,0.20900542,-0.18254158,-0.124184415,-1.1754014,-0.6746842,-0.7348532,1.048925,1.676462,1.7787153,1.9295796,1.2891544,1.8060454,08
-0.98532075,0.35174945,-0.14258759,-0.72159964,0.77206075,-0.5738108,0.21537322,1.0714008,0.57820386,0.10696351,-0.14826615,0.18608318,0.45473215,0.123376,-1.3095043,0.23383605,-1.1893281,-1.330039,-0.5114011,-0.039357107,0.38126662,0.31039488,0.7032892,0.9123054,-0.55779666,-1.6991928,-0.083416864,-2.4071722,-1.2188221,-1.3933495,-0.40446046,1.1551095,-0.7559767,0.11583735,-0.24059352,-0.69070446,-0.84992516,-0.76496917,-1.3455944,0.30511108,-0.100976534,-0.8505185,0.70103544,0.4930625,0.9264588,-1.7499071,-2.1234045,1.5639166,-0.8167367,0.8770099,0.95525575,2.4149692,1.3025515,0.7067168,1.8706802,2.5602922,1.6955073,1.0607377,-0.72829515,0.40059665,1.5061921,-1.1782591,1.5767277,0.27580872,0.8024045,0.95607746,0.71943396,0.41441286,-0.31640092,1.8257602,-1.035784,-0.91455656,-0.97405106,0.50362825,-0.1660621,-0.20129873,-0.23250243,-0.41412455,-0.33694407,-0.9258518,2.1175115,-1.064684,1.5125511,0.437303,1.7917081,1.8542982,1.893035,1.0338646,-0.030302063,2.6277606,-0.7678285,-1.0949616,-0.99281126,1.0196496,0.16787459,-0.23964787,0.29645833,-0.16683955,0.20190546,-0.74964684,0.2948655,-2.0987217,1.8511328,-0.49569798,0.57894766,0.70245266,0.3454886,0.5948091,0.17365561,-0.15551761,-1.0446341,0.12250644,0.5396415,0.9205883,-0.20834233,-0.0006424602,0.05497449,-0.6997659,-0.42988706,-0.8318743,08
0.72073495,0.48482525,0.3658667,-1.5188184,0.9781793,-0.29574558,-0.10596632,0.41580802,-0.81232125,1.0272613,-0.9326327,-0.14860187,0.7620502,-1.3049432,-2.100064,-0.3670283,-1.9769746,-0.788892,-0.17377539,0.030550715,2.158265,-0.8043792,-0.110928625,1.2684041,-0.651829,-0.28992525,-0.81155735,-0.15531488,-1.6669145,0.22765358,-0.3057788,-0.5305202,0.51338106,1.0207235,0.0009570349,0.63490933,-1.0112525,0.6412176,0.4419377,0.20983727,0.13173482,-1.1020213,-0.20917605,1.438214,0.18031988,-1.5760409,-1.4427013,0.736129,0.21951893,-0.19666101,-0.025856405,-0.03898739,1.4443415,2.1859179,1.6971378,-0.11798773,1.2628543,0.44336492,0.8082417,1.4059296,-0.7150956,-0.7128547,-0.0306516,1.365866,-1.2849358,-1.3976618,1.242477,-1.4790205,-0.5397404,2.4176087,-1.114375,-2.0200622,-1.078515,-0.28555846,0.026603816,-0.16205667,-0.7404634,-0.47493565,-0.6267847,-0.65169466,-0.29028,-0.7657812,-0.08057359,0.7877533,-1.0120468,-1.39474,0.9719522,-1.0085617,0.4153545,2.3128953,-0.5417192,-1.2355925,-0.714783,-0.8370685,0.6542442,0.15075709,-0.54235655,-0.111938804,-0.7095321,-0.5285814,-0.84311354,-1.3534348,-0.838373,-0.1440445,-1.5327092,-0.78094894,0.7069151,-1.0278839,-0.41747802,0.22695379,-1.9013433,-1.5861185,-0.5116453,-0.6312551,0.44099563,-0.16573995,-0.81525964,-0.8991702,-0.68856496,-0.36811572,08
-0.005483245,0.7360146,1.2904279,-0.9025756,0.87430316,0.57553077,-0.10301,1.011227,-0.45941764,-0.022862907,0.45038322,-0.9256655,0.8401577,0.039934453,-2.0502172,0.18060334,-0.8043001,-0.78745866,-0.07352921,-0.7682685,-0.27490428,-1.2595192,0.45271647,2.01503,0.4602699,-0.7482463,-0.19013242,-0.69099486,0.56632674,-0.37577823,-1.6335537,1.0837044,-0.058997516,-0.031953026,1.0649914,-0.17821847,-0.17986065,1.3671939,0.44630718,1.1750687,-0.94275475,-1.6760724,1.9056745,1.7875867,0.10343005,0.7422989,-0.9355093,1.5030248,0.6862064,-0.23536298,-0.9463825,1.1897707,-1.070925,0.76528525,3.3521907,0.40423158,-0.7226564,1.5261006,-0.040408183,0.30651268,0.8075401,0.53253824,0.5024033,1.3757738,-0.2106422,0.42491263,1.1639299,0.37419787,1.9066658,-0.9189738,-0.41857415,-0.2965984,-0.9794227,-0.27455205,0.5065305,-0.22893162,-0.12096381,-0.56556004,-0.14801744,-0.49876437,0.83744335,0.5537435,0.25421524,1.3427421,-0.2900298,0.59206086,0.9079982,0.7813482,2.506936,-1.1804358,-0.07995627,0.076754384,-0.69315386,0.21062708,0.5740194,0.11229219,0.05913327,-0.6125134,0.051118597,-0.42705184,0.119994335,0.9595585,0.38541025,1.2854886,-0.3674363,0.16316672,0.2940988,0.27722198,2.673918,-0.608841,0.4778024,0.003559811,-0.56594926,-0.28152856,1.1707541,0.13006826,-0.062030803,-0.49455103,-0.05538407,-0.6660621,08
-1.9025677,0.6844729,1.4889578,-0.13853827,1.5138972,1.3019229,1.3218033,2.722088,1.5814761,1.6879503,1.0545541,0.50223434,1.8644717,0.0754049,0.2629434,0.5128893,-0.01603425,-0.14656799,0.3528604,0.046004154,-0.3376671,-0.501741,0.86454934,1.2844858,-0.13021867,-0.17751737,0.2357451,-0.015038072,0.18010545,-0.9430838,-0.23633195,0.9212704,-0.5421812,-0.29818997,0.068646155,-0.70607007,-0.67104036,0.11634761,0.5710063,-0.016840128,1.0611646,-0.01917991,-0.5868887,0.45489162,-1.6998147,0.46776477,0.19279426,-0.8805003,0.33698884,-0.30083707,0.5016436,-0.12470656,-0.5004781,0.23165946,0.45515767,0.71228,0.120606914,0.4876002,1.0412444,-0.3481477,1.2677213,-0.97954404,-1.164603,-1.3899268,-1.2896744,-2.146136,-0.21490414,-1.6761912,0.4628725,-0.32880703,0.11431202,0.46290576,-1.7599257,-0.6694119,0.6428116,-0.7488231,-0.1620933,-0.33608913,-0.43607703,-0.8026786,-0.27816373,-1.0646026,-1.0131832,-1.0993012,-0.89081615,-1.9869444,-0.4649621,-1.2783198,-0.67480594,-0.6681799,0.041985847,-0.43272275,-1.5229259,-0.6143891,-0.039678253,-0.65019953,-0.5301965,-0.7521668,-0.48540267,-1.0202459,0.36562607,-0.7930957,-1.5901393,-1.9378147,-0.45980367,-1.3186204,-0.6046299,-1.8649647,-0.494681,-0.23670956,0.6388213,-0.8341894,-1.6158831,-1.146053,0.13862194,-0.6833069,-0.97042024,-0.7190469,-0.07030482,-1.1470772,08
0.1656084,-1.1183494,-2.017019,-2.4910722,-1.0561852,-0.67258483,-0.84451807,1.081501,-1.691129,-0.8666801,-1.7240579,-1.0269761,-0.40209484,-0.55738103,0.17739344,2.321142,1.9557174,1.1705428,1.962132,0.77934206,-2.7447443,-0.68601805,2.2774048,1.9468632,0.9681562,-0.9410087,0.69574577,-0.16225359,-0.48172155,-0.79199845,-0.12297743,2.7069228,1.3867832,1.0619355,5.4819775,-1.2264138,0.68382305,0.60765404,-0.08861876,-0.8346014,-1.2534517,-1.9749992,-0.040928327,2.2660518,1.5728542,-0.54400915,-0.7348478,-0.09285847,0.5557643,2.2547696,1.7270706,2.4603753,1.0231309,0.8148877,1.38668,-0.73158276,-0.4234766,1.426646,-0.28545547,-0.98881704,2.0029063,-1.4031072,2.1181061,-1.6416065,-0.5247003,0.25516325,1.6454402,-0.40859413,1.8178358,-1.0567995,0.5120583,0.58919436,1.466838,2.167699,2.5352228,1.5609196,1.684512,1.7021594,1.2434325,1.2492541,1.6111621,-0.86930704,1.9953204,-2.2712412,-1.0417966,1.3670986,1.9254727,-0.25978974,1.8752198,-0.034101903,0.19602773,0.91512316,1.5191889,2.3481307,3.580788,0.6139004,1.2995567,1.7707213,1.4511352,1.0980531,2.4813824,-0.8775988,1.9626321,-0.29187232,-0.8290999,0.0710344,2.4573784,0.19102265,1.7093062,-0.6627056,1.5503471,2.2609673,0.96134484,2.6679513,3.0021827,2.35827,2.0130196,1.0460744,1.2104963,1.6879753,08
0.2588368,0.10039301,-0.28778484,-0.31040826,0.06932993,-0.67241824,-0.32494706,-0.7117761,0.72656566,-0.13108335,-0.5578557,0.31139833,0.23631795,0.06761053,-1.175814,0.11447175,0.45106426,-0.13485138,0.8474022,2.26852,-0.11238064,-0.79459816,0.38268766,-0.092455685,-0.11116224,-0.6501379,0.38610464,0.9514896,-0.08520631,-0.3323665,1.3504907,0.61112106,-0.39249682,0.2656937,0.2768987,-0.128322,-0.64912724,0.3947197,1.5449933,1.0701451,-0.10368495,0.17471178,0.95230705,0.47083423,-0.31965372,-0.22292097,1.0606412,0.57553196,0.123877026,0.39094445,0.40411013,0.38222262,-0.7100032,1.4127171,0.013050922,-0.23623171,-0.06887703,-0.90659267,-0.36559403,-0.1482538,-0.74630207,0.93742657,0.15884404,1.3089879,0.15645492,-0.70560277,-0.12406485,1.7721747,-0.7929515,-0.77908164,-0.1574856,-0.300535,0.59872794,0.30562985,0.7058504,0.6422545,0.51689214,1.4949307,1.3211626,1.6239698,-0.6407659,1.0201961,0.028143147,1.1685177,-0.123186715,-0.69976574,0.6668074,0.7064288,-1.0444678,-0.50234336,-0.38120246,0.060027093,0.32404143,0.6507667,1.4356813,0.9791544,0.9367153,1.4021714,1.7529811,1.9890212,0.38671905,0.91771984,0.9498343,0.31770244,0.38947684,0.10664634,1.3082701,1.225932,-0.6090046,-0.32909596,0.7009549,-0.6869627,-0.19588783,0.3721907,1.133155,0.21490195,0.43282297,1.3830693,1.8948845,2.0236716,08
-0.5278977,0.13301589,1.069795,-0.6065398,0.3446143,-0.15692341,-0.2928532,0.5057955,-0.11330084,0.14393663,-0.28339854,-0.04886965,1.2814218,-0.3037118,-0.76891303,0.022475513,-0.69389236,-0.23506981,-0.36432168,0.39022988,1.1494662,0.056765545,-0.96672505,-0.6629618,-0.39208487,-0.71567446,-0.89681685,-0.87316,-0.24873759,0.6063248,-0.058676235,-0.2918722,-0.27913988,-0.55766714,-0.5104115,-0.2808898,-0.7072209,-0.0025055748,-0.44500852,-0.29379225,0.41295296,0.37413988,0.46146,0.68638295,0.9579036,-0.7262921,0.6133758,-0.70420307,-1.2441556,-0.48926765,-0.74542654,-0.4164167,-0.74640185,0.21038799,-0.25286704,-0.8269889,-0.21305639,-0.36072087,-0.9274142,-0.95082515,-1.244259,1.9699336,-0.59461504,0.7599931,-0.5068098,-0.06375737,0.44019938,-1.2833569,0.20280106,-0.8062976,-0.9697445,0.7914848,-0.10981931,-0.31331772,-0.11622593,-0.20118736,-0.43114093,-0.4238776,0.34631085,0.34740916,-1.4353395,1.5165532,-0.56354886,0.07036918,-0.16359891,-0.4159413,0.7017598,-1.192042,-0.06744083,-0.58539826,-0.8860371,0.4234406,-0.168798,-0.59561783,-0.31300092,-0.29254285,-0.5549959,-0.504861,0.03960421,0.027362635,-0.039426282,0.7215935,-0.6214161,-0.39254865,0.43957746,-0.27049983,1.0358789,-0.87368804,0.03314866,-0.5865096,-0.4786069,0.45404872,-0.3701157,-0.605618,-0.39199585,-0.04411783,-0.63919663,-0.32313985,-0.05639631,0.036531877,08
-0.4381224,0.42520255,1.3738512,0.197658,0.63480574,-0.018005047,-0.2579161,0.074077375,-0.45893633,0.3258181,-0.0036992715,-0.13820386,1.6309495,0.4678685,-1.4578414,1.2745886,-0.89278996,-0.41382623,-0.30899814,-0.48520747,0.18745004,-0.9224046,-1.2282102,-0.06579163,-0.02414654,0.83732367,-0.16451679,-0.16372281,1.0298752,1.1136609,0.78687406,0.928419,0.9802091,1.812171,0.4444866,0.85656303,0.9537075,-0.28770474,0.6252246,-0.092350334,0.13489999,-0.26573172,-0.14005129,1.7621025,-0.1856866,-0.4081991,1.6215929,-0.21554887,-0.29076955,1.3656838,-0.852239,-0.44106612,-1.9504129,0.11621847,0.02209069,-0.95472145,0.48361436,-0.6726848,0.58422387,1.011751,-1.5072258,2.0381207,-0.55370206,0.9427862,-0.10180473,0.16955233,0.8425516,-1.0018694,0.43454444,1.0352715,-0.080257334,0.3565199,0.21154273,-0.32679257,-0.082015865,-0.57865024,-0.25044978,-0.585451,-0.4320229,-0.44629005,-1.583612,1.8324764,-0.6184721,0.98649716,-0.1934384,-0.4950274,0.61959153,-0.6879856,-0.73109424,0.42070565,0.31830588,-0.08516715,-0.09081305,-0.51784587,0.041881993,-0.6355304,-0.21065463,-0.7545791,-0.33537182,-0.60752225,-0.5283234,1.2544049,-0.38809952,0.8081219,0.47299942,-0.8366958,2.2762823,-0.7594325,0.14929283,0.97453624,0.79886633,-0.058476154,0.28034598,-1.0169114,0.15346806,-0.6080796,-0.32104987,-0.22230135,-0.1133515,-0.47860196,08
-0.3828018,0.87139606,1.7996517,0.27676135,1.484331,0.9121621,0.9872813,1.6729453,0.8552241,0.9462771,0.49986318,0.7010802,2.2140653,-0.0005606555,-0.2537698,0.71769273,-0.25862294,-0.07392755,0.02087066,0.5043346,0.5631535,-0.17053969,-0.5627722,-0.3373889,-0.51870847,-0.4582602,-0.5095255,-0.75460124,0.07576849,0.21933159,0.40818122,0.003936903,0.15794584,0.49312603,-0.11034742,0.5871202,0.080385506,-0.019942861,0.2317268,0.6039902,0.7688239,0.7403634,-0.12088248,0.8789617,-0.25989738,-0.5801925,-0.0035069298,-0.56383735,-0.80156344,-0.350911,-0.9612184,-0.462624,-1.2667434,0.2889106,-0.85270923,-0.40495044,-0.22694644,-0.7485771,-0.5688177,0.23706262,0.033766977,0.87993264,-1.2806193,-0.13729924,-0.57994187,-0.9673777,-1.0838194,-0.6036746,1.7042145,-1.464949,-0.5083729,0.2736008,-0.41361797,-0.42461434,-0.16893908,-0.46042508,-0.23329051,-0.23870769,-0.51687646,-0.51997787,-1.1540868,1.0389214,-1.5039296,-0.5253517,-1.0320199,-0.7637634,-0.8678775,-0.8293028,0.46677577,-1.5654361,-1.0348134,0.014347597,-0.32059452,-0.9612001,-0.2734926,-0.7547746,-0.71400297,-0.24388914,-0.7041474,-0.80647016,-0.1964515,0.37968934,-1.3781074,-0.38650045,-0.72021085,-1.0370923,-0.45179206,-1.0784017,0.9508494,-1.2803675,-0.4017324,-0.23412089,-0.31158185,-0.47323802,0.0009962893,-0.38785923,-0.5606032,0.018176882,-0.47402233,-0.66303694,08
1.1669439,-1.1551702,-0.9670483,-2.042828,-1.0585883,-0.80562925,-1.6961004,0.9192005,-0.60425085,-1.2230363,-0.2862499,-0.79379493,-0.658476,-0.57542914,-1.492473,1.3819232,1.218429,1.1209564,1.6686318,2.1596768,-1.9935739,-1.8627161,0.29809093,0.36115968,0.026676023,0.2335367,1.2405655,0.875399,0.6418187,-0.14569865,1.4137625,0.31239307,1.1649854,0.7898701,1.800209,-0.88813066,1.8854213,0.44346175,0.9269931,1.3981899,0.05869631,2.2235918,0.29360694,0.38416943,0.8829404,0.21519305,-1.5982134,-1.5346462,-1.1080617,-0.72741157,-1.5456923,-0.9611446,-0.1665917,0.7733862,-1.5803097,-0.9680446,-0.025924783,-1.0913869,-1.0169536,-0.48161733,-0.6171563,0.1918123,-0.14064284,1.4674058,0.42922541,-0.07019896,0.66362935,-0.6486344,1.4380559,-0.87341076,-0.060880262,0.6091064,1.9833453,0.83574957,2.9820454,1.8511158,2.2374158,1.7023175,1.7953551,1.8994843,-1.0289173,0.92827964,-0.04352401,1.8158057,0.17700326,0.25718093,0.36234072,-0.9770234,1.5935792,-1.0527153,0.24281284,-0.09129787,1.3384782,0.6415897,2.2336736,2.3682077,2.8054583,1.9748851,1.1061816,1.5482435,0.14184523,0.2943868,0.6781581,2.0565886,1.0241816,-0.1519417,1.5362648,-0.77466613,1.0438836,-0.0881621,0.55507857,-0.055128258,1.0068711,1.075046,3.5061386,2.8387694,3.054779,1.6291627,1.7627428,2.1027524,08
